Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average
183.2247200384055,184.4500659772401,182.03921619791834,184.4401092529297,42841800,0.0,0.0,182.91390380859374
183.6530893449622,185.69532736412867,183.2247070123772,185.4861297607422,46792900,0.0,0.0,183.30043334960936
185.83481816060663,186.34289994181307,182.9258584292588,184.88841247558594,49128400,0.0,0.0,184.03365173339844
185.35663323460264,186.03407052890915,184.48992696797683,185.2171630859375,40444700,0.0,0.0,184.97806701660156
181.47137741288765,183.56342958397713,180.246016282922,182.93582153320312,65603000,0.0,0.0,184.5935272216797
180.58475215384107,182.2384653293606,179.61841781334914,181.98941040039062,47317400,0.0,0.0,184.10338745117187
185.3865245441322,188.4249977385091,185.12751288863532,187.91693115234375,78005800,0.0,0.0,184.58954772949218
188.61428024175586,191.22437102761134,188.1062136601058,190.83584594726562,68741000,0.0,0.0,185.77903442382814
191.5730425958912,194.59158693286403,191.53318529709307,193.1570281982422,60133900,0.0,0.0,187.36700744628905
194.2827703313563,195.01000645672423,193.09726645507456,194.44215393066406,42355600,0.0,0.0,189.66827392578125
194.68124499858735,195.63762256492572,193.6053259368713,193.7647247314453,53631300,0.0,0.0,192.0233367919922
194.48200782899013,195.5280415368865,192.37998368876055,193.43597412109375,54822100,0.0,0.0,193.12714538574218
193.53559358997018,194.02373148453705,191.2144000061864,191.6925811767578,44594000,0.0,0.0,193.29849243164062
191.28414355344017,191.4734277329997,188.86333692292177,191.0052032470703,47145600,0.0,0.0,192.86812744140624
190.21817812069887,191.07492760845466,186.761294796937,187.32913208007812,55859400,0.0,0.0,191.44552307128907
186.3329308453054,186.3927167977895,183.65311255154307,183.70291137695312,55467800,0.0,0.0,189.43316040039062
183.2944796333469,186.2432816186692,183.12512409780064,186.15362548828125,64885400,0.0,0.0,187.97669067382813
179.18006916709078,186.62183126462077,178.57237456471196,185.14743041992188,102518000,0.0,0.0,186.66766052246095
187.43872923272858,188.53457697591082,185.13746417315204,186.9705047607422,69668800,0.0,0.0,185.8607208251953
186.15361780912454,188.59435308712352,186.0639616824351,188.5843963623047,43490800,0.0,0.0,186.1117736816406
189.91933101173325,190.32778475422944,187.89700615150963,188.69398498535156,53439000,0.0,0.0,187.1099884033203
188.67405573652303,188.82348261691075,186.64177415771547,187.6081085205078,40962000,0.0,0.0,187.40088500976563
188.17664931462193,189.51329866773182,187.52828632775376,188.37615966796875,45155200,0.24,0.0,188.046630859375
187.94723765426946,188.19661038471307,186.32132258121607,186.680419921875,41781900,0.0,0.0,187.98861389160157
185.30389344552358,185.7427918879144,183.04955421333517,184.57571411132812,56529500,0.0,0.0,187.18687744140624
184.8550202478472,185.06448481263337,181.98224159532535,183.6879425048828,54630500,0.0,0.0,186.1856689453125
183.08946188989523,184.02710579243293,180.8949849042452,183.398681640625,65434500,0.0,0.0,185.34378356933593
182.9597697729581,184.38618960228064,181.21416078648454,181.85255432128906,49701400,0.0,0.0,184.0390625
181.33386505771242,181.97225862856678,179.54836303345672,181.1044464111328,53665600,0.0,0.0,182.92386779785156
181.48349741424192,182.4311107284463,180.20671027542915,181.862548828125,41529700,0.0,0.0,182.38123474121093
183.01961292198857,184.49591030669256,182.00218323584383,183.90737915039062,52292200,0.0,0.0,182.4251220703125
184.54580028824324,184.57572379993118,181.7727765881278,182.0620574951172,45119700,0.0,0.0,182.15779724121094
181.78275162000102,182.30143594214888,180.19672948194207,180.70545959472656,40867400,0.0,0.0,181.92837829589843
180.64560832701477,183.45852475422748,179.10946381541714,182.17176818847656,54318900,0.0,0.0,182.1418426513672
182.05205940605046,182.66052946629853,179.67804140451977,180.9647979736328,48953900,0.0,0.0,181.96229248046876
180.815177795749,182.11191899615906,179.0795381686922,180.29647827148438,136682600,0.0,0.0,181.2401123046875
179.09948865237723,180.07702544268943,176.93493529214885,179.20921325683594,73488000,0.0,0.0,180.66954345703124
175.7080130413176,176.45613120394682,173.35393394742417,174.66065979003906,81510100,0.0,0.0,179.46058349609376
170.33153931429695,171.60832643898456,169.1944003057313,169.69314575195312,95132400,0.0,0.0,176.96485900878906
170.63079831733714,170.81035460178447,168.2567650018371,168.69566345214844,68587700,0.0,0.0,174.5110321044922
168.72557579533654,170.30161320782108,168.06724338394662,168.57595825195312,71765100,0.0,0.0,172.16692810058595
168.57596545380756,173.26416973297842,168.51611843389742,170.30162048339844,76114600,0.0,0.0,170.38540954589843
172.50608455061956,173.9424739307717,171.61831822823436,172.31655883789062,60139500,0.0,0.0,169.91658935546874
172.7155327686856,173.59332957799342,170.58090298100706,172.7953338623047,59825400,0.0,0.0,170.53702697753906
172.33650702549602,172.75545137696454,170.33154057571417,170.70062255859375,52488700,0.0,0.0,170.93801879882812
172.47616269554393,173.87264392825887,171.61831987530365,172.56593322753906,72913500,0.0,0.0,171.73601379394532
170.74051562789052,172.18687438964844,169.86271876480842,172.18687438964844,121664700,0.0,0.0,172.11306457519532
175.12948288729953,177.26411278337386,173.08462351841683,173.28411865234375,75604200,0.0,0.0,172.30657653808595
173.90257432154402,176.16688311467243,172.5958635691079,175.63821411132812,55215200,0.0,0.0,172.87515258789062
175.27909987386417,178.22169494628906,174.6506757445198,178.22169494628906,53423100,0.0,0.0,174.37936706542968
176.60575839558425,177.04465680575677,170.41133350747182,170.94000244140625,106181300,0.0,0.0,174.05418090820314
171.3290177969155,172.61578947844518,169.63328644668832,171.84771728515625,71106600,0.0,0.0,173.9863494873047
170.1420294503314,171.50858710740098,169.02482929677882,170.42132568359375,54288300,0.0,0.0,173.41379089355468
169.57344533840913,170.989880525952,169.15450100579807,169.2841796875,57388400,0.0,0.0,172.14298400878906
169.98241994308466,173.16441820000477,169.68316964303057,172.87513732910156,60273300,0.0,0.0,171.07367248535155
171.31905518746788,171.79784653847813,170.0821610418135,171.0497283935547,65672700,0.0,0.0,171.09561767578126
170.76047140500762,170.8203184243575,169.0547552510188,169.60337829589844,46240500,0.0,0.0,170.6467498779297
168.65575460153738,168.91509674293673,167.8078812915549,168.41635131835938,49329500,0.0,0.0,170.24575500488282
168.36649188521045,170.25174918456267,168.1570273077847,169.22433471679688,47691700,0.0,0.0,170.2337860107422
169.862720979973,171.4886360397026,168.39642333984375,168.39642333984375,53704400,0.0,0.0,169.33804321289062
169.16447992777472,169.9624757006009,168.52608635361446,169.15451049804688,42055200,0.0,0.0,168.95899963378906
168.60589031460577,168.77546194587757,167.81787917863633,168.02734375,37425500,0.0,0.0,168.64379272460937
168.27671057044998,169.65325287306834,167.92759789027352,169.24427795410156,42451200,0.0,0.0,168.80937805175782
168.37645368858372,168.66571932975538,166.69069176521586,167.3590087890625,49709300,0.0,0.0,168.43631286621093
167.9176136082712,175.0197591304819,167.73807255301605,174.60079956054688,91070300,0.0,0.0,169.67718811035155
173.82276241391455,177.9124812782121,173.77290004426743,176.10702514648438,101593300,0.0,0.0,171.06769104003905
174.91999737133082,176.18681502203364,172.06717291020246,172.25669860839844,73531800,0.0,0.0,171.91356201171874
171.31906570233667,173.32401697440633,167.84780155858056,168.95501708984375,73711200,0.0,0.0,171.8557098388672
169.18443695551,170.22182082390646,167.57847595214844,167.57847595214844,50901200,0.0,0.0,171.89960327148438
167.60838628893345,168.21685631618485,166.13210409284085,166.62086486816406,43122900,0.0,0.0,170.30361633300782
165.7929692214355,165.98247970725325,163.66830873342062,164.58599853515625,67772100,0.0,0.0,167.9994110107422
165.1046847536948,166.84030903901143,164.3565666388509,165.4238739013672,48116400,0.0,0.0,166.63284606933593
164.93511779278057,166.63084919015444,164.50618881351107,166.48121643066406,49537800,0.0,0.0,166.1380859375
166.12212834894586,168.87521298334806,165.79296974487917,168.59591674804688,48251800,0.0,0.0,166.3415740966797
169.10463252247135,170.1819245302526,167.72809019800033,169.46372985839844,50558300,0.0,0.0,166.91014709472657
169.45376017564897,170.91008837659274,168.75550436424768,168.87521362304688,44838400,0.0,0.0,167.7679901123047
172.93498806378426,175.5883174432168,172.66567648639662,173.06466674804688,68169400,0.0,0.0,169.29614868164063
172.8950909599863,174.55092942489358,169.57344460104667,169.90261840820312,65934800,0.0,0.0,169.98042907714844
169.15450985940603,172.27666126931797,168.68568791540957,168.87521362304688,50383100,0.0,0.0,170.03628845214843
172.07715616360477,172.98487656972907,170.4612257152764,172.59585571289062,94214900,0.0,0.0,170.66271362304687
186.18166020430448,186.5307880883928,182.20168147231004,182.9198760986328,163224100,0.0,0.0,173.47164611816407
181.89246764963264,183.7378166412061,179.96730234087426,181.2540740966797,78569700,0.0,0.0,175.10952758789062
182.98970554229794,184.4360643267624,180.8650602406239,181.9423370361328,77305800,0.0,0.0,177.51747131347656
182.3912187494054,182.6106679669662,180.99472234488195,182.281494140625,45057100,0.0,0.0,180.1987274169922
182.1019366221584,184.19667360442534,181.65306876038784,184.10690307617188,48983000,0.0,0.0,182.50093688964844
184.68621556318556,184.87599832689259,181.91942916527435,182.83836364746094,50759500,0.25,0.0,182.48463439941406
185.225611031474,186.88369552554556,184.40655173639718,186.06463623046875,72044800,0.0,0.0,183.44674682617188
187.29321195228255,188.08230715884645,186.07462118962928,187.2133026123047,52393600,0.0,0.0,184.50093994140624
187.6927512010029,190.42957359114274,187.15336698785217,189.5006561279297,70400000,0.0,0.0,185.94477233886718
190.24979042229978,190.87906692858394,189.44072933773313,189.62051391601562,52845200,0.0,0.0,187.04749450683593
189.29089777212403,190.58939786133627,188.96127746355222,189.65048217773438,41282900,0.0,0.0,188.40991821289063
189.11110786674266,191.69810977923598,188.7914705191316,190.81912231445312,44361300,0.0,0.0,189.3608154296875
190.86907148104808,192.50717481837918,190.6992698520675,192.12762451171875,42309400,0.0,0.0,190.34367980957032
192.04771725232771,192.59708443506426,190.05002949048443,190.67929077148438,34648500,0.0,0.0,190.57940673828125
190.75919100120913,190.77917214539482,186.41422947138201,186.6639404296875,51005900,0.0,0.0,189.98809204101562
188.6016982061538,190.35965784997902,187.82258600140187,189.76034545898438,36294600,0.0,0.0,190.01006469726562
191.28858695639587,192.7768698320682,188.88138477648047,189.77035522460938,52280100,0.0,0.0,189.80031127929686
189.39078555405024,192.02773274385174,189.2908950712484,190.0699920654297,53068000,0.0,0.0,189.38878479003907
190.5394463789207,191.95780280983485,190.40960704305542,191.06883239746094,49947900,0.0,0.0,189.46669311523436
191.2186641606353,192.34736255924997,189.69043432876362,192.02772521972656,75158300,0.0,0.0,190.5394500732422
192.67696567521375,194.76456083029888,192.29741538977316,193.8056640625,50080500,0.0,0.0,191.3485137939453
194.414963181449,195.09418491376067,192.80682399954836,194.12530517578125,47471400,0.0,0.0,192.2195037841797
195.17408160134354,196.6723473717975,194.64469558174162,195.64353942871094,54156800,0.0,0.0,193.33421325683594
195.46374994249493,196.27281099963508,193.94550306571446,194.25514221191406,41181800,0.0,0.0,193.97147521972656
194.4249530208514,196.71231401609788,193.9155481344315,196.66236877441406,53103900,0.0,0.0,194.89840393066407
196.67234166962024,197.07188834151233,191.9278335340749,192.89671325683594,97262100,0.0,0.0,194.71661376953125
193.4261003259925,206.92049013592867,193.40613442314833,206.91049194335938,172373300,0.0,0.0,197.27365112304688
207.13024721546452,219.94541582044732,206.6607893800588,212.82366943359375,198134300,0.0,0.0,200.70967712402344
214.49173148985017,216.49940211957852,211.3553624447995,213.9923095703125,97862700,0.0,0.0,204.65711059570313
213.60276725932692,214.9212332396349,211.05571234780385,212.2443389892578,70122700,0.0,0.0,207.77350463867188
213.12330688362184,218.6968573821251,212.4740644791458,216.41949462890625,93728300,0.0,0.0,212.47806091308593
217.3384239953892,218.37723010733959,212.75373450133438,214.042236328125,79943300,0.0,0.0,213.90440979003907
213.68266276066225,213.99231716432826,208.6085492903026,209.4375762939453,86172500,0.0,0.0,213.22719116210936
210.14676322476728,211.64502904420556,206.8705565188874,207.2501220703125,246421400,0.0,0.0,211.87875366210938
207.4798404499802,212.454078428602,206.3511420510979,207.89935302734375,80727000,0.0,0.0,211.00975646972657
208.9081869431628,211.1356197216104,208.36881796558913,208.8282928466797,56713900,0.0,0.0,209.49151611328125
211.2554717695587,214.61158767540186,210.39646545910043,213.00344848632812,66213200,0.0,0.0,209.28375854492188
214.4417922510153,215.4905813596252,212.1045012600432,213.85247802734375,49772700,0.0,0.0,210.16673889160157
215.52053491072314,215.82019110439893,210.0568580061261,210.37648010253906,82542700,0.0,0.0,210.79201049804686
211.84478889932726,217.25852074788511,211.67498727343576,216.49940490722656,60402900,0.0,0.0,212.51202087402345
215.90008813229406,220.12520851414416,214.8513143018939,220.0153350830078,58046200,0.0,0.0,214.74942932128906
219.7456427738116,221.29385375976562,218.77676303865346,221.29385375976562,37369800,0.0,0.0,216.40751037597656
221.39372811908063,226.1881815360653,221.39372811908063,226.07830810546875,60412400,0.0,0.0,218.85267639160156
226.82744313327814,227.58657420321984,222.99188645966368,227.55661010742188,59085900,0.0,0.0,222.28870239257813
227.66647075237483,229.13477242689476,226.10827678949187,228.4156036376953,48076100,0.0,0.0,224.67194213867188
229.03489432853675,232.81052280414056,228.98494908857583,232.71063232421875,62627700,0.0,0.0,227.21100158691405
231.12247556848655,232.12131940866172,225.50897806386928,227.30690002441406,64710600,0.0,0.0,228.41361083984376
228.65533061100126,232.3710309246342,228.4156026019726,230.27345275878906,53046500,0.0,0.0,229.2526397705078
236.2065948881155,236.95572779308304,232.82051476730805,234.12899780273438,62631300,0.0,0.0,230.5671173095703
234.72830752859608,235.9968435006337,232.06139624646423,234.54852294921875,43234300,0.0,0.0,231.793701171875
229.1847200362218,231.19240594396558,226.37797123546218,228.61538696289062,57345900,0.0,0.0,230.9746520996094
230.01376046370817,230.17357913751758,222.01302671532576,223.92080688476562,66034600,0.0,0.0,230.29743347167968
224.56007929212146,226.53778582663386,223.02185124438603,224.0506591796875,49151500,0.0,0.0,229.05287475585936
226.74754193953342,227.5166559886428,222.8320757894778,223.70108032226562,48201800,0.0,0.0,226.96729125976563
224.1105879628454,226.67762395265615,222.42253943120292,224.74984741210938,39960300,0.0,0.0,225.00755615234374
223.74101699336492,224.54009510228497,216.8789647868516,218.28732299804688,61777600,0.0,0.0,222.941943359375
218.67687825947047,220.59467187678908,214.37186367512805,217.23855590820312,51391200,0.0,0.0,221.6054931640625
218.44714249209272,219.2362376525438,215.7602501518015,217.7080078125,41601300,0.0,0.0,220.336962890625
216.70916725528429,219.04645819403996,215.50055949707524,217.98768615722656,36311800,0.0,0.0,219.19428405761718
218.93659134819188,220.07527275577738,215.87013333691414,218.5470428466797,41643800,0.0,0.0,217.95372314453124
221.1839827384757,223.56123595882272,220.3749216653048,221.8232421875,50036300,0.0,0.0,218.66090698242186
224.110590003871,224.22046343714268,216.7690968426558,218.1075439453125,62501000,0.0,0.0,218.83470458984374
218.89661861998934,225.3391734979224,217.45829631147987,219.60580444335938,105568600,0.0,0.0,219.21426391601562
198.85982239251607,213.25316621507156,195.7733984925247,209.02806091308594,119548600,0.0,0.0,217.4223388671875
205.06264094927153,209.7472209414639,200.8375358240923,206.9904022216797,69660500,0.0,0.0,215.1110107421875
206.66078565300305,213.3929986622491,206.15138077832643,209.57742309570312,63516400,0.0,0.0,212.66184692382814
212.86361928255258,213.95235545083946,208.5885687073719,213.06338500976562,47161100,0.0,0.0,211.65301513671875
211.85479245119006,216.5293744807485,211.72493786998632,215.99000549316406,42201600,0.0,0.0,210.9298553466797
216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,0.25,0.0,212.63024291992187
219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,0.0,0.0,215.4861633300781
220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,0.0,0.0,217.91467895507813
224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,0.0,0.0,220.24600219726562
223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,0.0,0.0,222.25800170898438
225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,0.0,0.0,223.93000183105468
225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,0.0,0.0,224.97799987792968
226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,0.0,0.0,225.91399841308595
227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,0.0,0.0,225.8759979248047
225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,0.0,0.0,226.03399658203125
226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,0.0,0.0,226.2919952392578
226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,0.0,0.0,226.59599609375
227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,0.0,0.0,226.61399841308594
230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,0.0,0.0,227.66599731445314
230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,0.0,0.0,228.097998046875
228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,0.0,0.0,227.21600036621095
221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,0.0,0.0,225.78000183105468
221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,0.0,0.0,224.95800170898437
223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,0.0,0.0,223.16400451660155
220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,0.0,0.0,221.54600524902344
218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,0.0,0.0,221.01400451660157
221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,0.0,0.0,221.37600402832032
222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,0.0,0.0,221.45400390625
223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,0.0,0.0,221.79000244140624
216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,0.0,0.0,220.87200317382812
215.75,216.89999389648438,214.5,216.7899932861328,45519300,0.0,0.0,220.20800170898437
217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,0.0,0.0,219.81400146484376
224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,0.0,0.0,221.03399963378905
229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,0.0,0.0,222.1739990234375
227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,0.0,0.0,224.20399780273436
228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,0.0,0.0,226.31999816894532
224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,0.0,0.0,227.45599670410155
227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,0.0,0.0,227.18599853515624
228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,0.0,0.0,227.10399780273437
230.0399932861328,233.0,229.64999389648438,233.0,54541900,0.0,0.0,228.40999755859374
229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,0.0,0.0,228.1779998779297
225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,0.0,0.0,228.26000061035157
225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,0.0,0.0,227.88999938964844
227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,0.0,0.0,227.69200134277344
224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,0.0,0.0,225.43000183105468
224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,0.0,0.0,225.34200134277344
225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,0.0,0.0,225.8940002441406
227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,0.0,0.0,226.56799926757813
229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200,0.0,0.0,226.71799926757814
228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100,0.0,0.0,228.63999938964844
233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400,0.0,0.0,230.25599975585936
231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200,0.0,0.0,230.7040008544922
233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800,0.0,0.0,231.3260009765625
236.17999267578125,236.17999267578125,234.00999450683594,235.0,46431500,0.0,0.0,232.81600036621094
234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,36254500,0.0,0.0,233.85199890136718
233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,38512600,0.0,0.0,234.25399780273438
